GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,org.languagetool.rules.ro,MorfologikRomanianSpellerRule,11,0,0,0,4,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.ru,RussianWordRepeatRule,74,0,0,0,25,0,9,0,9,0
JaCoCo Coverage Report,org.languagetool.rules.ru,RussianUnpairedBracketsRule,75,0,0,0,9,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.ru,RussianDashRule,40,0,6,0,14,0,9,0,6,0
JaCoCo Coverage Report,org.languagetool.rules.ru,RussianWordRootRepeatRule,40,0,0,0,10,0,6,0,6,0
JaCoCo Coverage Report,org.languagetool.rules.ru,RussianFillerWordsRule,82,0,0,0,6,0,5,0,5,0
JaCoCo Coverage Report,org.languagetool.rules.ru,MorfologikRussianYOSpellerRule,67,0,4,0,16,0,8,0,6,0
JaCoCo Coverage Report,org.languagetool.rules.ru,DateCheckFilter,322,0,118,0,26,0,64,0,5,0
JaCoCo Coverage Report,org.languagetool.rules.ru,RussianSpecificCaseRule,215,0,28,0,47,0,21,0,7,0
JaCoCo Coverage Report,org.languagetool.rules.ru,RussianPartialPosTagFilter,56,0,0,0,9,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.ru,RussianWordCoherencyRule,38,0,0,0,9,0,6,0,6,0
JaCoCo Coverage Report,org.languagetool.rules.ru,NoDisambiguationRussianPartialPosTagFilter,40,0,0,0,7,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.ru,MorfologikRussianSpellerRule,63,0,4,0,14,0,7,0,5,0
JaCoCo Coverage Report,org.languagetool.rules.ru,RussianCompoundRule,44,0,4,0,15,0,6,0,4,0
JaCoCo Coverage Report,org.languagetool.rules.ru,RussianSimpleReplaceRule,47,0,0,0,14,0,9,0,9,0
JaCoCo Coverage Report,org.languagetool.rules.ru,RussianConfusionProbabilityRule,6,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.ru,RussianVerbConjugationRule,299,0,44,0,57,0,31,0,9,0
JaCoCo Coverage Report,org.languagetool.rules.be,MorfologikBelarusianSpellerRule,0,11,0,0,0,4,0,3,0,3
JaCoCo Coverage Report,org.languagetool.tagging.fr,FrenchTagger,202,192,28,24,42,49,17,15,0,6
JaCoCo Coverage Report,org.languagetool.synthesis.el,GreekSynthesizer,6,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.ngrams,ConfusionProbabilityRule,921,0,104,0,142,0,79,0,27,0
JaCoCo Coverage Report,org.languagetool.rules.ngrams,Probability,60,0,2,0,14,0,8,0,7,0
JaCoCo Coverage Report,org.languagetool.rules.ngrams,ConfusionProbabilityRule.PathAndLanguage,60,0,10,0,10,0,8,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.ngrams,ConfusionProbabilityRule.SpecificIdRule,20,0,0,0,6,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.ngrams,NgramProbabilityRule.Replacement,9,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.ngrams,ConfusionProbabilityRule.new CacheLoader() {...},24,0,0,0,5,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.ngrams,LanguageModelUtils,670,0,50,0,92,0,37,0,12,0
JaCoCo Coverage Report,org.languagetool.rules.ngrams,GoogleTokenUtil,29,0,2,0,6,0,3,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.ngrams,NgramProbabilityRule.AdvancedReplacement,9,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.ngrams,GoogleToken,204,0,22,0,43,0,19,0,8,0
JaCoCo Coverage Report,org.languagetool.rules.ngrams,NgramProbabilityRule,667,0,48,0,97,0,36,0,12,0
JaCoCo Coverage Report,org.languagetool.rules.ngrams,NgramProbabilityRule.Alternatives,12,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.ngrams,NgramProbabilityRule.Alternative,12,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.synthesis.en,EnglishSynthesizer,179,14,20,0,31,3,13,1,3,1
JaCoCo Coverage Report,org.languagetool.rules.br,BretonCompoundRule,50,0,4,0,16,0,6,0,4,0
JaCoCo Coverage Report,org.languagetool.rules.br,TopoReplaceRule,180,305,19,29,28,63,19,18,6,7
JaCoCo Coverage Report,org.languagetool.rules.br,DateCheckFilter,414,3,118,0,61,1,64,1,5,1
JaCoCo Coverage Report,org.languagetool.rules.br,MorfologikBretonSpellerRule,0,19,0,0,0,7,0,5,0,5
JaCoCo Coverage Report,org.languagetool.synthesis.es,SpanishSynthesizer,0,6,0,0,0,2,0,1,0,1
